order_line,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales_amount,quantity,discount,profit
8791,CA-2015-169572,2015-09-06,2015-09-12,Standard Class,AG-10525,OFF-BI-10002799,46.62,9,0,21.4452
8804,CA-2014-157644,2014-12-31,2015-01-01,First Class,AH-10030,TEC-AC-10003614,34.77,3,0,11.4741
8805,CA-2014-157644,2014-12-31,2015-01-01,First Class,AH-10030,OFF-LA-10003148,18.9,3,0,8.694
8814,CA-2015-127754,2015-07-26,2015-07-31,Standard Class,CK-12760,FUR-CH-10003199,266.352,3,0.2,13.3176
8815,CA-2015-144274,2015-11-23,2015-11-25,Second Class,PW-19240,TEC-PH-10003012,307.98,2,0,89.3142
8816,CA-2015-144274,2015-11-23,2015-11-25,Second Class,PW-19240,OFF-PA-10001583,44.1,6,0,20.727
8817,CA-2015-144274,2015-11-23,2015-11-25,Second Class,PW-19240,OFF-AR-10001940,13.12,4,0,5.6416
8818,CA-2015-144274,2015-11-23,2015-11-25,Second Class,PW-19240,OFF-EN-10003286,16.56,2,0,7.7832
8819,CA-2015-144274,2015-11-23,2015-11-25,Second Class,PW-19240,OFF-PA-10003441,38.88,6,0,18.6624
8820,CA-2015-142930,2015-11-28,2015-12-02,Standard Class,EB-14170,OFF-PA-10003395,335.52,4,0.2,117.432
8826,CA-2015-115399,2015-12-19,2015-12-22,First Class,AG-10900,OFF-LA-10003190,6.912,3,0.2,2.5056
8829,CA-2015-115168,2015-06-05,2015-06-09,Standard Class,BB-11545,OFF-PA-10000528,10.56,2,0,4.752
8832,CA-2015-145324,2015-11-15,2015-11-19,Standard Class,DH-13675,FUR-FU-10002759,39.96,2,0,14.3856
8833,CA-2015-153423,2015-06-22,2015-06-27,Standard Class,SW-20455,OFF-BI-10000545,1217.568,2,0.2,456.588
8849,CA-2015-140718,2015-07-02,2015-07-04,First Class,FA-14230,TEC-PH-10003505,74.24,1,0.2,8.352
8850,CA-2015-140718,2015-07-02,2015-07-04,First Class,FA-14230,FUR-FU-10000076,159.84,10,0.2,45.954
8851,CA-2015-140718,2015-07-02,2015-07-04,First Class,FA-14230,OFF-BI-10004728,2.892,2,0.7,-2.3136
8852,CA-2015-140718,2015-07-02,2015-07-04,First Class,FA-14230,OFF-PA-10002250,9.392,2,0.2,3.2872
8854,US-2015-115343,2015-09-22,2015-09-25,First Class,FO-14305,OFF-SU-10000898,55.6,5,0.2,6.255
8855,US-2015-115343,2015-09-22,2015-09-25,First Class,FO-14305,TEC-AC-10003832,617.976,3,0.2,-7.7247
8861,CA-2015-125934,2015-09-11,2015-09-18,Standard Class,SN-20560,OFF-LA-10000414,31.05,3,0,14.904
8862,CA-2015-125934,2015-09-11,2015-09-18,Standard Class,SN-20560,FUR-FU-10002107,8.92,4,0,3.9248
8863,CA-2015-125934,2015-09-11,2015-09-18,Standard Class,SN-20560,OFF-BI-10004593,209.6,4,0,96.416
8864,CA-2015-125934,2015-09-11,2015-09-18,Standard Class,SN-20560,OFF-AP-10003860,111.04,4,0,29.9808
8865,CA-2015-125934,2015-09-11,2015-09-18,Standard Class,SN-20560,OFF-PA-10000556,38.88,6,0,18.6624
8866,CA-2015-158148,2015-12-20,2015-12-26,Standard Class,JM-15865,OFF-AP-10003281,36.27,3,0,10.881
8880,US-2015-107944,2015-03-23,2015-03-25,First Class,AM-10360,OFF-PA-10000659,192.72,11,0,92.5056
8881,US-2015-107944,2015-03-23,2015-03-25,First Class,AM-10360,TEC-AC-10000736,239.97,3,0,86.3892
8893,CA-2015-111038,2015-12-01,2015-12-06,Standard Class,LC-16960,FUR-CH-10003973,2676.672,9,0.2,267.6672
8899,CA-2015-163237,2015-08-07,2015-08-09,Second Class,EM-14095,TEC-PH-10003601,494.97,3,0,148.491
8900,CA-2015-163237,2015-08-07,2015-08-09,Second Class,EM-14095,OFF-LA-10004545,25.06,2,0,11.7782
8909,CA-2015-109603,2015-01-26,2015-02-01,Standard Class,EM-13825,OFF-PA-10003790,182.72,8,0,84.0512
8928,CA-2015-143616,2015-09-27,2015-09-29,Second Class,SS-20140,OFF-AR-10002067,99.2,5,0,25.792
8929,US-2015-168704,2015-04-13,2015-04-17,Standard Class,FP-14320,FUR-TA-10000688,609.98,4,0.3,-113.282
8930,US-2015-168704,2015-04-13,2015-04-17,Standard Class,FP-14320,FUR-TA-10002530,211.372,2,0.3,-45.294
8931,US-2015-168704,2015-04-13,2015-04-17,Standard Class,FP-14320,TEC-PH-10001061,239.976,3,0.2,17.9982
8937,CA-2015-134117,2015-12-17,2015-12-19,Second Class,PG-18895,OFF-AR-10003903,204.85,5,0,53.261
8938,CA-2015-134117,2015-12-17,2015-12-19,Second Class,PG-18895,TEC-PH-10004908,135.984,2,0.2,16.998
8939,CA-2015-134117,2015-12-17,2015-12-19,Second Class,PG-18895,OFF-AR-10001940,16.4,5,0,7.052
8940,CA-2015-134117,2015-12-17,2015-12-19,Second Class,PG-18895,OFF-BI-10002026,92.96,2,0.2,31.374
8969,CA-2014-166730,2014-12-30,2015-01-01,First Class,DD-13570,OFF-ST-10002554,39.128,1,0.2,-8.8038
8980,CA-2015-150413,2015-10-19,2015-10-24,Second Class,CS-11860,OFF-BI-10000404,1.72,1,0.8,-2.838
8986,CA-2015-123092,2015-12-03,2015-12-07,Standard Class,JG-15115,FUR-FU-10000222,77.952,3,0.2,12.6672
8987,CA-2015-123092,2015-12-03,2015-12-07,Standard Class,JG-15115,OFF-BI-10001718,95.97,5,0.7,-73.577
8988,CA-2015-123092,2015-12-03,2015-12-07,Standard Class,JG-15115,TEC-PH-10001700,105.584,2,0.2,9.2386
8989,CA-2015-123092,2015-12-03,2015-12-07,Standard Class,JG-15115,OFF-AR-10004078,9.344,2,0.2,1.168
8990,US-2015-128587,2015-12-24,2015-12-30,Standard Class,HM-14860,FUR-FU-10003026,9.68,2,0,3.7752
8991,US-2015-128587,2015-12-24,2015-12-30,Standard Class,HM-14860,TEC-CO-10003763,4899.93,7,0,2302.9671
9004,CA-2015-102855,2015-04-05,2015-04-06,Same Day,JF-15415,TEC-AC-10001767,239.94,6,0,26.3934
9005,CA-2015-102855,2015-04-05,2015-04-06,Same Day,JF-15415,OFF-AR-10002467,23.84,8,0,6.4368
9012,CA-2015-137071,2015-12-20,2015-12-21,First Class,ED-13885,TEC-AC-10004353,100.8,2,0.2,21.42
9022,CA-2015-129525,2015-11-15,2015-11-20,Standard Class,VP-21760,OFF-BI-10002133,166.92,13,0.7,-116.844
9024,CA-2015-165799,2015-06-29,2015-07-02,First Class,SG-20470,FUR-CH-10001482,117.882,1,0.1,1.3098
9035,CA-2015-148873,2015-10-01,2015-10-05,Standard Class,EM-13960,OFF-BI-10003196,2.992,4,0.8,-4.488
9036,CA-2015-148873,2015-10-01,2015-10-05,Standard Class,EM-13960,TEC-AC-10003657,108.768,4,0.2,2.7192
9037,CA-2015-166492,2015-04-07,2015-04-10,First Class,RP-19390,OFF-PA-10002262,25.92,4,0,12.4416
9038,CA-2015-166492,2015-04-07,2015-04-10,First Class,RP-19390,OFF-ST-10002214,22.58,2,0,5.8708
9043,CA-2015-168760,2015-09-22,2015-09-26,Second Class,MM-18280,OFF-AP-10004532,61.44,3,0,16.5888
9051,CA-2015-165554,2015-05-18,2015-05-22,Standard Class,AJ-10780,OFF-PA-10003724,10.86,2,0,5.3214
9056,CA-2015-128993,2015-09-12,2015-09-17,Second Class,CC-12670,TEC-AC-10004209,21.98,2,0,8.5722
9057,CA-2015-160227,2015-11-02,2015-11-04,First Class,ED-13885,FUR-CH-10002073,2621.322,11,0.1,553.3902
9058,CA-2015-149097,2015-10-20,2015-10-24,Standard Class,SV-20785,FUR-FU-10003424,74.76,7,0,23.9232
9059,CA-2015-149097,2015-10-20,2015-10-24,Standard Class,SV-20785,FUR-TA-10001086,364.776,3,0.2,27.3582
9061,CA-2015-136420,2015-11-20,2015-11-21,First Class,CS-12250,OFF-BI-10002854,89.696,4,0.2,33.636
9062,CA-2015-136420,2015-11-20,2015-11-21,First Class,CS-12250,OFF-LA-10002762,50.12,4,0,23.5564
9072,CA-2015-136105,2015-06-12,2015-06-16,Standard Class,SZ-20035,OFF-ST-10002444,24.56,2,0,6.8768
9076,US-2015-136259,2015-11-05,2015-11-08,First Class,CB-12415,OFF-BI-10000773,7.218,3,0.7,-5.5338
9077,US-2015-136259,2015-11-05,2015-11-08,First Class,CB-12415,OFF-SU-10004661,27.2,4,0.2,2.04
9084,CA-2015-104038,2015-02-06,2015-02-08,First Class,LO-17170,OFF-ST-10002554,146.73,3,0,2.9346
9085,CA-2015-104038,2015-02-06,2015-02-08,First Class,LO-17170,OFF-PA-10002751,29.9,5,0,13.455
9089,CA-2015-150308,2015-12-15,2015-12-20,Standard Class,RR-19525,TEC-PH-10001433,246.168,3,0.2,21.5397
9092,CA-2015-162950,2015-06-28,2015-07-03,Second Class,DW-13585,OFF-PA-10003177,15.552,3,0.2,5.4432
9093,CA-2015-162950,2015-06-28,2015-07-03,Second Class,DW-13585,FUR-BO-10001918,482.94,6,0.5,-376.6932
9094,US-2015-132836,2015-06-01,2015-06-05,Standard Class,AJ-10945,TEC-PH-10001299,299.98,2,0,83.9944
9095,US-2015-132836,2015-06-01,2015-06-05,Standard Class,AJ-10945,OFF-BI-10004224,403.68,6,0,181.656
9096,US-2015-132836,2015-06-01,2015-06-05,Standard Class,AJ-10945,TEC-PH-10001300,41.9,2,0,11.732
9097,US-2015-132836,2015-06-01,2015-06-05,Standard Class,AJ-10945,OFF-LA-10004178,28.91,7,0,13.2986
9102,CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,OFF-AR-10001683,23.64,3,0.2,5.319
9103,CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,OFF-ST-10001713,84.784,2,0.2,-16.9568
9104,CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,FUR-FU-10000193,64.96,5,0.6,-84.448
9105,CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,OFF-BI-10000474,32.06,10,0.8,-51.296
9106,CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,OFF-ST-10000129,177.648,2,0.2,-28.8678
9107,CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,TEC-MA-10001016,287.91,3,0.4,33.5895
9108,CA-2015-132941,2015-05-25,2015-05-28,First Class,MM-18280,OFF-SU-10002557,22.368,2,0.2,1.6776
9109,CA-2015-132941,2015-05-25,2015-05-28,First Class,MM-18280,OFF-PA-10002160,32.368,7,0.2,11.7334
9110,CA-2015-132941,2015-05-25,2015-05-28,First Class,MM-18280,TEC-AC-10003095,207.984,2,0.2,36.3972
9127,CA-2015-157028,2015-11-28,2015-12-03,Standard Class,MA-17995,OFF-AR-10004441,8.28,2,0,3.4776
9134,CA-2015-157805,2015-08-31,2015-09-04,Standard Class,RH-19510,TEC-PH-10004447,555.96,5,0.2,41.697
9146,CA-2015-126970,2015-09-20,2015-09-24,Standard Class,TP-21130,OFF-BI-10000138,2.808,3,0.8,-4.4928
9152,US-2015-106873,2015-09-24,2015-09-29,Second Class,KM-16720,OFF-AR-10003179,14.576,2,0.2,2.3686
9153,US-2015-106873,2015-09-24,2015-09-29,Second Class,KM-16720,TEC-AC-10002345,23.2,2,0.2,1.45
9154,US-2015-106873,2015-09-24,2015-09-29,Second Class,KM-16720,OFF-AR-10001246,16.464,7,0.2,1.8522
9164,CA-2015-164007,2015-06-08,2015-06-12,Standard Class,MG-17695,TEC-AC-10003433,2.376,3,0.2,0.7425
9165,CA-2015-164007,2015-06-08,2015-06-12,Standard Class,MG-17695,OFF-AP-10003849,143.128,2,0.8,-393.602
9188,US-2015-130512,2015-08-21,2015-08-25,Standard Class,SM-20320,OFF-SU-10001935,3.488,2,0.2,-0.6976
9189,US-2015-130512,2015-08-21,2015-08-25,Standard Class,SM-20320,TEC-AC-10000290,21.728,4,0.2,3.8024
9190,US-2015-130512,2015-08-21,2015-08-25,Standard Class,SM-20320,OFF-ST-10002574,663.072,6,0.2,-165.768
9191,US-2015-130512,2015-08-21,2015-08-25,Standard Class,SM-20320,OFF-BI-10004519,99.588,2,0.7,-82.99
9192,US-2015-130512,2015-08-21,2015-08-25,Standard Class,SM-20320,OFF-PA-10003625,49.568,2,0.2,15.49
9193,CA-2015-141810,2015-11-02,2015-11-07,Standard Class,BB-10990,OFF-BI-10001524,29.372,7,0.8,-46.9952
9194,CA-2015-141810,2015-11-02,2015-11-07,Standard Class,BB-10990,TEC-PH-10002200,344.704,2,0.2,38.7792
9212,CA-2015-167479,2015-03-14,2015-03-19,Standard Class,AI-10855,OFF-PA-10002105,19.44,3,0,9.3312
9219,US-2015-164238,2015-08-16,2015-08-20,Standard Class,JW-15955,OFF-ST-10002352,44.688,7,0.2,3.3516
9220,US-2015-164238,2015-08-16,2015-08-20,Standard Class,JW-15955,FUR-BO-10000780,301.47,3,0.5,-204.9996
9263,CA-2015-124499,2015-10-09,2015-10-13,Standard Class,FM-14380,FUR-CH-10000513,389.97,3,0,35.0973
9264,CA-2015-124499,2015-10-09,2015-10-13,Standard Class,FM-14380,OFF-AP-10002191,269.91,5,0.1,53.982
9268,CA-2015-151869,2015-09-25,2015-09-25,Same Day,CS-11950,FUR-CH-10001545,102.582,1,0.1,6.8388
9269,CA-2015-151869,2015-09-25,2015-09-25,Same Day,CS-11950,OFF-PA-10002947,20.04,3,0,9.6192
9286,CA-2015-102778,2015-11-21,2015-11-24,First Class,JH-15820,FUR-FU-10000087,18.176,1,0.2,4.7712
9297,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,TEC-AC-10003590,41.424,2,0.2,8.2848
9298,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,TEC-PH-10003357,244.768,4,0.2,24.4768
9299,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,OFF-AR-10003373,74.352,3,0.2,6.5058
9300,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,OFF-BI-10003676,4.312,2,0.8,-6.8992
9301,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,FUR-CH-10000225,56.686,1,0.3,-20.245
9302,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,TEC-PH-10001870,97.968,2,0.2,6.123
9303,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,OFF-AR-10003481,7.872,3,0.2,0.8856
9304,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,OFF-PA-10003936,15.552,3,0.2,5.4432
9305,US-2015-163433,2015-04-18,2015-04-22,Second Class,MP-17965,OFF-BI-10000320,1.476,1,0.8,-2.2878
9306,CA-2015-137603,2015-09-19,2015-09-24,Standard Class,MH-17290,OFF-AR-10001972,8.4,5,0,2.184
9314,CA-2015-111948,2015-11-11,2015-11-11,Same Day,AG-10495,OFF-ST-10003282,418.32,7,0,117.1296
9315,CA-2015-111948,2015-11-11,2015-11-11,Same Day,AG-10495,OFF-AP-10002311,123.858,2,0.1,46.7908
9330,CA-2015-164497,2015-11-28,2015-11-30,First Class,AJ-10945,OFF-AP-10004655,45.28,4,0,15.3952
9331,US-2015-153283,2015-11-12,2015-11-18,Standard Class,EB-14110,OFF-EN-10001539,15.56,2,0,7.3132
9355,CA-2015-110324,2015-12-01,2015-12-05,Standard Class,MA-17560,OFF-PA-10001826,19.44,3,0,9.3312
9356,CA-2015-110324,2015-12-01,2015-12-05,Standard Class,MA-17560,OFF-AR-10000823,3.64,2,0,1.0192
9357,CA-2015-110324,2015-12-01,2015-12-05,Standard Class,MA-17560,OFF-PA-10001776,18.54,2,0,8.7138
9371,CA-2015-111339,2015-05-29,2015-05-31,First Class,VP-21760,FUR-FU-10002506,41.568,4,0.2,-4.1568
9372,CA-2015-111339,2015-05-29,2015-05-31,First Class,VP-21760,FUR-CH-10000863,317.058,3,0.3,-86.0586
9373,CA-2015-111339,2015-05-29,2015-05-31,First Class,VP-21760,OFF-FA-10002988,8.04,5,0.2,2.9145
9376,CA-2015-126347,2015-12-14,2015-12-19,Second Class,AJ-10945,TEC-AC-10003063,50,2,0,10.5
9391,CA-2015-163734,2015-06-19,2015-06-24,Standard Class,KM-16375,OFF-ST-10003692,228.92,5,0.2,14.3075
9393,CA-2015-130848,2015-10-25,2015-10-25,Same Day,DG-13300,FUR-CH-10000422,582.336,8,0.2,-29.1168
9401,CA-2015-167696,2015-09-16,2015-09-21,Standard Class,BD-11500,OFF-EN-10001539,31.12,4,0,14.6264
9413,CA-2015-164777,2015-01-27,2015-01-29,First Class,SC-20305,FUR-CH-10002024,2803.92,5,0.2,0
9415,CA-2015-127824,2015-10-18,2015-10-22,Standard Class,JC-15775,TEC-PH-10004094,249.584,2,0.2,15.599
9416,CA-2015-127824,2015-10-18,2015-10-22,Standard Class,JC-15775,OFF-PA-10001184,17.94,3,0,8.7906
9417,CA-2015-127824,2015-10-18,2015-10-22,Standard Class,JC-15775,FUR-FU-10002505,10.11,3,0,3.2352
9430,CA-2015-166219,2015-08-28,2015-09-01,Standard Class,BP-11185,TEC-PH-10004165,1099.96,5,0.2,82.497
9431,CA-2015-166219,2015-08-28,2015-09-01,Standard Class,BP-11185,FUR-TA-10004607,103.481,1,0.3,-16.2613
9432,CA-2015-111864,2015-06-19,2015-06-19,Same Day,PP-18955,OFF-LA-10004677,5.904,2,0.2,1.9926
9433,CA-2015-119627,2015-08-17,2015-08-23,Standard Class,SC-20725,TEC-AC-10002217,30.08,2,0.2,-5.264
9434,CA-2015-119627,2015-08-17,2015-08-23,Standard Class,SC-20725,OFF-PA-10001937,36.288,7,0.2,12.7008
9435,CA-2015-119627,2015-08-17,2015-08-23,Standard Class,SC-20725,OFF-AR-10000203,10.272,3,0.2,1.1556
9436,CA-2015-119627,2015-08-17,2015-08-23,Standard Class,SC-20725,TEC-AC-10001142,252.8,4,0.2,-31.6
9437,CA-2015-160787,2015-09-25,2015-09-25,Same Day,BM-11785,OFF-BI-10003712,2.946,2,0.7,-2.0622
9445,CA-2015-104052,2015-03-01,2015-03-02,First Class,TP-21565,TEC-PH-10003215,95.84,4,0.2,34.742
9446,CA-2015-168277,2015-05-29,2015-06-03,Standard Class,KB-16315,OFF-LA-10004484,12.39,3,0,5.6994
9452,CA-2015-129546,2015-09-28,2015-10-05,Standard Class,RP-19855,OFF-AP-10002495,186.15,3,0,55.845
9453,CA-2015-129546,2015-09-28,2015-10-05,Standard Class,RP-19855,OFF-BI-10004001,81.792,6,0.2,26.5824
9454,CA-2015-129546,2015-09-28,2015-10-05,Standard Class,RP-19855,OFF-SU-10004884,47.19,3,0,13.6851
9455,CA-2015-129546,2015-09-28,2015-10-05,Standard Class,RP-19855,TEC-PH-10003555,36.784,2,0.2,-8.2764
9475,CA-2015-100818,2015-05-31,2015-06-05,Second Class,JM-15265,OFF-LA-10000443,5.904,2,0.2,1.9926
9476,CA-2015-100818,2015-05-31,2015-06-05,Second Class,JM-15265,OFF-PA-10001125,173.488,7,0.2,54.215
9477,CA-2015-100818,2015-05-31,2015-06-05,Second Class,JM-15265,FUR-FU-10002703,51.56,2,0.6,-61.872
9478,CA-2015-100818,2015-05-31,2015-06-05,Second Class,JM-15265,OFF-BI-10004364,3.564,3,0.8,-6.237
9483,CA-2015-158351,2015-06-20,2015-06-24,Second Class,BC-11125,TEC-AC-10001838,319.984,2,0.2,91.9954
9489,CA-2015-156566,2015-10-01,2015-10-04,First Class,EM-13960,TEC-PH-10001817,572.8,2,0.2,50.12
9502,US-2015-158589,2015-11-20,2015-11-24,Standard Class,KW-16570,FUR-FU-10001546,32.04,3,0,8.01
9517,CA-2015-123939,2015-08-24,2015-08-26,Second Class,MS-17710,TEC-PH-10000923,26.982,3,0.4,4.0473
9518,CA-2015-123939,2015-08-24,2015-08-26,Second Class,MS-17710,OFF-LA-10003190,6.912,3,0.2,2.5056
9519,CA-2015-123939,2015-08-24,2015-08-26,Second Class,MS-17710,OFF-ST-10003208,435.504,3,0.2,48.9942
9541,CA-2015-135727,2015-05-11,2015-05-16,Second Class,PS-18970,FUR-CH-10004540,191.968,7,0.2,16.7972
9542,CA-2015-135251,2015-08-06,2015-08-10,Standard Class,RP-19270,OFF-LA-10004544,35.52,3,0.2,13.32
9543,CA-2015-135251,2015-08-06,2015-08-10,Standard Class,RP-19270,OFF-BI-10001097,6.23,5,0.8,-9.6565
9544,CA-2015-135251,2015-08-06,2015-08-10,Standard Class,RP-19270,OFF-PA-10003302,56.704,2,0.2,19.1376
9545,CA-2015-135251,2015-08-06,2015-08-10,Standard Class,RP-19270,FUR-BO-10003965,369.1992,3,0.32,-114.0174
9551,CA-2015-160864,2015-05-03,2015-05-06,First Class,NF-18595,OFF-BI-10004654,13.848,3,0.2,5.193
9552,CA-2015-147690,2015-11-10,2015-11-14,Standard Class,SC-20020,OFF-ST-10001526,577.584,6,0.2,43.3188
9553,CA-2015-163923,2015-05-30,2015-06-03,Standard Class,BD-11560,TEC-AC-10000358,151.96,4,0,36.4704
9555,CA-2015-111612,2015-11-28,2015-12-02,Standard Class,EB-14110,FUR-FU-10003799,71.12,5,0.2,9.779
9556,CA-2015-111612,2015-11-28,2015-12-02,Standard Class,EB-14110,OFF-FA-10003021,3.008,2,0.2,0.564
9557,CA-2015-156853,2015-12-03,2015-12-05,Second Class,HP-14815,OFF-PA-10003656,184.66,7,0,84.9436
9565,CA-2015-161242,2015-06-01,2015-06-08,Standard Class,CG-12040,OFF-PA-10001838,11.76,2,0,5.7624
9570,CA-2015-113131,2015-09-24,2015-09-24,Same Day,MB-17305,OFF-BI-10003196,6.732,6,0.7,-4.488
9571,CA-2015-113131,2015-09-24,2015-09-24,Same Day,MB-17305,OFF-ST-10001172,33.568,2,0.2,1.6784
9572,CA-2015-113131,2015-09-24,2015-09-24,Same Day,MB-17305,OFF-EN-10003068,15.84,2,0.2,5.544
9573,CA-2015-113131,2015-09-24,2015-09-24,Same Day,MB-17305,OFF-LA-10003510,24.424,1,0.2,7.9378
9574,CA-2015-113131,2015-09-24,2015-09-24,Same Day,MB-17305,OFF-AR-10003504,17.12,5,0.2,1.926
9575,CA-2015-148495,2015-08-13,2015-08-13,Same Day,SF-20065,FUR-FU-10001889,31.56,3,0,10.4148
9576,CA-2015-143147,2015-05-26,2015-05-28,Second Class,PS-18760,FUR-CH-10000863,105.686,1,0.3,-28.6862
9577,CA-2015-143147,2015-05-26,2015-05-28,Second Class,PS-18760,TEC-MA-10004679,399.54,2,0.4,-79.908
9578,CA-2015-143147,2015-05-26,2015-05-28,Second Class,PS-18760,FUR-CH-10004754,104.93,5,0.3,-4.497
9599,CA-2015-149517,2015-09-19,2015-09-23,Standard Class,FC-14245,FUR-FU-10003464,60.84,3,0,19.4688
9600,CA-2015-116841,2015-04-14,2015-04-18,Standard Class,TP-21130,OFF-AP-10002403,35.208,1,0.2,2.6406
9605,CA-2015-138625,2015-11-02,2015-11-05,First Class,EG-13900,OFF-AP-10003099,197.72,4,0,55.3616
9640,CA-2015-116638,2015-01-28,2015-01-31,Second Class,JH-15985,FUR-TA-10000198,4297.644,13,0.4,-1862.3124
9665,US-2015-120957,2015-12-07,2015-12-07,Same Day,KH-16690,OFF-PA-10003953,12.96,2,0,6.2208
9671,CA-2015-133396,2015-08-13,2015-08-15,First Class,GK-14620,OFF-AR-10001446,64.68,7,0.2,8.085
9680,CA-2015-130113,2015-12-27,2015-12-31,Standard Class,AH-10030,OFF-ST-10000046,323.1,2,0,61.389
9681,CA-2015-130113,2015-12-27,2015-12-31,Standard Class,AH-10030,TEC-PH-10003505,668.16,9,0.2,75.168
9692,CA-2015-130183,2015-11-13,2015-11-17,Standard Class,PO-18850,FUR-BO-10001811,613.9992,3,0.32,-18.0588
9693,CA-2015-107902,2015-08-28,2015-09-02,Standard Class,SM-20950,OFF-ST-10001837,470.36,11,0,122.2936
9725,CA-2015-117898,2015-12-05,2015-12-11,Standard Class,TB-21250,OFF-EN-10004459,12.224,2,0.2,4.4312
9737,US-2015-100069,2015-06-29,2015-07-03,Standard Class,NF-18475,TEC-PH-10004667,269.98,2,0,72.8946
9742,CA-2015-117086,2015-11-08,2015-11-12,Standard Class,QJ-19255,FUR-BO-10004834,4404.9,5,0,1013.127
9783,CA-2015-149748,2015-05-31,2015-06-02,Second Class,EM-13825,OFF-PA-10002120,274.8,5,0,134.652
9784,CA-2015-149748,2015-05-31,2015-06-02,Second Class,EM-13825,OFF-ST-10004340,62.18,1,0,16.7886
9785,CA-2015-149748,2015-05-31,2015-06-02,Second Class,EM-13825,FUR-FU-10001847,8.28,2,0,2.9808
9786,CA-2015-155635,2015-05-09,2015-05-13,Standard Class,ME-17725,OFF-BI-10000962,48.81,3,0,23.9169
9797,CA-2015-128608,2015-01-12,2015-01-17,Standard Class,CS-12490,OFF-AR-10001374,10.368,2,0.2,1.5552
9798,CA-2015-128608,2015-01-12,2015-01-17,Standard Class,CS-12490,TEC-PH-10004977,235.188,2,0.4,-43.1178
9799,CA-2015-128608,2015-01-12,2015-01-17,Standard Class,CS-12490,TEC-PH-10000912,26.376,4,0.4,2.6376
9800,CA-2015-128608,2015-01-12,2015-01-17,Standard Class,CS-12490,TEC-AC-10000487,10.384,2,0.2,2.2066
9801,CA-2015-128608,2015-01-12,2015-01-17,Standard Class,CS-12490,TEC-PH-10002262,107.118,3,0.4,-21.4236
9803,CA-2015-122973,2015-07-18,2015-07-20,Second Class,PJ-19015,OFF-BI-10004182,3.328,2,0.2,1.2064
9804,CA-2015-122973,2015-07-18,2015-07-20,Second Class,PJ-19015,TEC-PH-10002468,135.99,1,0,36.7173
9805,CA-2015-122973,2015-07-18,2015-07-20,Second Class,PJ-19015,FUR-FU-10002364,7.38,1,0,2.1402
9816,CA-2015-162201,2015-06-08,2015-06-12,Standard Class,AG-10495,OFF-PA-10002581,173.488,7,0.2,54.215
9817,CA-2015-162201,2015-06-08,2015-06-12,Standard Class,AG-10495,OFF-ST-10000046,516.96,4,0.2,-6.462
9818,CA-2015-162201,2015-06-08,2015-06-12,Standard Class,AG-10495,FUR-FU-10001185,173.208,7,0.2,45.4671
9819,CA-2015-162201,2015-06-08,2015-06-12,Standard Class,AG-10495,OFF-AR-10003856,4.448,2,0.2,0.3336
9820,CA-2015-162201,2015-06-08,2015-06-12,Standard Class,AG-10495,OFF-LA-10001982,9,3,0.2,3.15
9821,CA-2015-162201,2015-06-08,2015-06-12,Standard Class,AG-10495,OFF-PA-10001215,42.24,10,0.2,13.2
9822,CA-2015-162201,2015-06-08,2015-06-12,Standard Class,AG-10495,OFF-BI-10002429,18.264,2,0.7,-13.3936
9858,CA-2015-164301,2015-03-26,2015-03-30,Standard Class,EB-13840,FUR-TA-10001889,3393.68,8,0,610.8624
9867,US-2015-116981,2015-03-26,2015-03-28,Second Class,SM-20950,OFF-ST-10002615,1085.42,7,0,282.2092
9868,US-2015-116981,2015-03-26,2015-03-28,Second Class,SM-20950,OFF-AP-10000595,13.11,3,0,3.4086
9881,CA-2015-104297,2015-05-29,2015-05-31,First Class,CC-12100,OFF-PA-10000474,85.056,3,0.2,28.7064
9889,CA-2015-127544,2015-08-08,2015-08-12,Standard Class,RD-19585,TEC-AC-10000736,79.99,1,0,28.7964
9906,US-2015-129007,2015-09-13,2015-09-15,First Class,KD-16615,FUR-FU-10004973,131.88,7,0,55.3896
9907,US-2015-129007,2015-09-13,2015-09-15,First Class,KD-16615,OFF-BI-10001628,25.032,3,0.2,7.8225
9908,US-2015-129007,2015-09-13,2015-09-15,First Class,KD-16615,FUR-CH-10000155,717.72,3,0.2,71.772
9909,US-2015-129007,2015-09-13,2015-09-15,First Class,KD-16615,FUR-FU-10002379,207.35,5,0,24.882
